SVID,Name_E,Name_G,TCode,DCode,VCode,MDDS_Code
10001629,Satola,Satola,0077,13,0,
10001630,Bhagtowali,Bhagtowali,0077,13,0,
10001631,Jhabredi Kalan,Jhabredi Kalan,0077,13,0,
10001632,Sherpur,Sherpur,0077,13,0,
10001633,Hoshiyarpur,Hoshiyarpur,0077,13,0,
10001634,Bherpur,Bherpur,0077,13,0,
10001635,Landhora,Landhora,0077,13,0,
10001636,Jainpur,Jainpur,0077,13,0,
10001637,Jabardastpur,Jabardastpur,0077,13,0,
10001638,Dhare,Dhare,0014,3,0,
10001639,Shyam Nagar,Shyam Nagar,0076,13,10001522,
10001640,karakot,karakot,0051,9,0,
10001641,Panpola,Panpola,0051,9,0,
10001792,Kolu Khet,Kolu Khet,0027,5,5110,45215
10001793,Anarwala (Guchu Pani),Anarwala (Guchu Pani),0027,5,5110,45215
10001794,Singli,Singli,0027,5,5110,45215
10001795,Gadduwala,Gadduwala,0027,5,5110,45215
10001796,Bharat Wala,Bharat Wala,0027,5,5110,45215
10001797,Bankar,Bankar,0027,5,5110,45215
10001798,Dairy Farm,Dairy Farm,0027,5,5110,45215
10001799,Jantanwala,Jantanwala,0027,5,5110,45215
10001800,Kanjali Vilaspur,Kanjali Vilaspur,0027,5,5110,45215
10001801,Purohitwala,Purohitwala,0027,5,5110,45215
10001802,Badwala,Badwala,0027,5,5110,45215
10001803,Jhadiwala,Jhadiwala,0027,5,5110,45215
10001804,Halduwala,Halduwala,0027,5,5110,45215
10001805,Pinola,Pinola,0027,5,5110,45215
10001806,Khala Gaon,Khala Gaon,0027,5,5110,45215
10001807,Pritampur,Pritampur,0027,5,5110,45215
10001808,Patiyo,Patiyo,0027,5,5110,45215
10001809,Badowala,Badowala,0027,5,5110,45215
10001810,Bhudi,Bhudi,0027,5,5110,45215
10001811,Jhivaredy,Jhivaredy,0027,5,5110,45215
10001812,Keshowala,Keshowala,0027,5,5110,45215
10001813,Thakurpur,Thakurpur,0027,5,5110,45215
10001814,Motipur,Motipur,0027,5,5110,45215
10001815,Sanjay Colony,Sanjay Colony,0027,5,5110,45215
10001816,Ambiwala,Ambiwala,0027,5,5110,45215
10001817,Shankerpur Hakumatpur,Shankerpur Hakumatpur,0027,5,5110,45215
10001818,Shuklapur,Shuklapur,0027,5,5110,45215
10001819,Parral,Parral,0027,5,5110,45215
10001820,Laxmipur,Laxmipur,0027,5,5110,45215
10001821,Devipur,Devipur,0027,5,5110,45215
10001822,Hadwali Gaon,Hadwali Gaon,0027,5,5110,45215
10001445,Bahar Peeli,Bahar Peeli,0077,13,0,
10001446,Teera Tanda,Teera Tanda,0077,13,0,
10001447,Teera Tongia,Teera Tongia,0077,13,0,
10001448,Rasoolpur Got,Rasoolpur Got,0077,13,0,
10001449,Mangolpura,Mangolpura,0077,13,0,
10001450,Idrishpur,Idrishpur,0077,13,0,
10001451,Samaspur,Samaspur,0077,13,0,
10001452,Dandiyawala,Dandiyswala,0077,13,0,
10001453,Ander Peli,Ander Peli,0077,13,0,
10001454,Panjanhedi,Panjanhedi,0077,13,0,
10001455,Ajitpur,Ajitpur,0077,13,0,
10001456,Katarpur,Katarpur,0077,13,0,
10001457,Kishanpur,Kishanpur,0077,13,0,
10001458,Puranpur,Puranpur,0077,13,0,
10001459,Meerpur,Meerpur,0077,13,0,
10001460,Rawali Mehdood,Rawali Mehdood,0077,13,0,
10001461,Bharampur,Bharampur,0077,13,0,
10001462,Bharampuri,Bharampuri,0077,13,0,
10001463,Thal,Thal,0077,13,0,
10001464,Rohalki,Rohalki,0077,13,0,
10001465,Roshnabad,Roshnabad,0077,13,0,
10001466,Hetampur,Hetampur,0077,13,0,
10001467,Ramkundi,Ramkundi,0077,13,0,
10001468,Dhariwala,Dhariwala,0077,13,0,
10001469,Harsiwala,Harsiwala,0077,13,0,
10001470,Naikundi,Naikundi,0077,13,0,
10001471,Shivgarh,Shivgarh,0077,13,0,
10001472,Durgagarh,Durgagarh,0077,13,0,
10001473,Phoolgarh,Phoolgarh,0077,13,0,
10001474,Govindpur,Govindpur,0077,13,0,
10001475,Talwala,Talwala,0077,13,0,
10001476,Rasiyabagarh,Rasiyabagarh,0077,13,0,
10001477,Nalkiya,Nalkiya,0077,13,0,
10001478,Dasowala,Dasowala,0077,13,0,
10001479,Bongla,Bongla,0077,13,0,
10001480,Kalewala,Kalewala,0076,13,0,
10001481,Aorangabad,Aorangabad,0076,13,0,
10001482,Sarhedi,Sarhedi,0076,13,0,
10001483,Kadarpur,Kadarpur,0076,13,0,
10001484,Banrjood,Banrjood,0076,13,0,
10001485,Harchandpur,Harchandpur,0076,13,0,
10001486,Balupur,Balupur,0076,13,0,
10001487,Samsher,Samsher,0076,13,0,
10001642,Simaldhar,Simaldhar,0051,9,0,
10001643,Sageena,Sageena,0051,9,0,
10001644,Noty,Noty,0051,9,0,
10001645,Bangora,Bangora,0051,9,0,
10001646,Nauba,Nauba,0051,9,0,
10001647,Kheroli,Kherili,0051,9,0,
10001648,Gunsar,Gunsar,0051,9,0,
10001649,Joren,Joren,0051,9,0,
10001650,ChamdoliMahriya,ChamdoliMahriya,0051,9,0,
10001651,Watkotli,Watkotli,0051,9,0,
10001652,Eaata,Eaata,0013,3,2125,
10001653,Ghangi,Ghangi,0013,3,2125,
10001654,Bajegaru,Bajegaru,0013,3,2125,
10001655,Batale gaue,Batale gaue,0013,3,2125,
10001656,Toleyo,Toleyo,0013,3,2125,
10001657,Manigu,Manigu,0013,3,2125,
10001658,Kahali,Kahali,0013,3,2125,
10001659,Arari bisht,Arari bisht,0048,9,11543,
10001660,Chakargoan,Chakargoan,0048,9,11543,
10001661,Bisarakhet,Bisarakhet,0048,9,11543,
10001662,Buraspani,Buraspani,0048,9,11543,
10001663,Chipa,Chipa,0048,9,11543,
10001664,chichon,Chichon,0048,9,11543,
10001665,Dudori birkhal,Dudori birkhal,0048,9,11543,
10001666,Gogyani wasisim,Gogyani wasisim,0048,9,11543,
10001667,Gudlekh,Gudlekh,0048,9,11543,
10001668,Gumti,Gumti,0048,9,11543,
10001669,Ekurola,Ekurola,0048,9,11543,
10001670,Brajkora,Brajkora,0048,9,11543,
10001671,lakharkote,Lakharkote,0048,9,11543,
10001672,Gaajar,Gaajar,0048,9,11543,
10001673,Junia,Junia,0048,9,11543,
10001674,Jaalikhan,Jaalikhan,0048,9,11543,
10001675,Jaskote,Jaskote,0048,9,11543,
10001676,Kafalgoan,Kafalgoan,0048,9,11543,
10001677,Kalchipa rajwar,Kalchipa rajwar,0048,9,11543,
10001678,kanarithore,Kanarithore,0048,9,11543,
10001679,kaihargoan,Kaihargoan,0048,9,11543,
10001680,Kusiachon malla,kusiachon malla,0048,9,11543,
10001681,Kusiachon talla,Kusiachon talla,0048,9,11543,
10001682,Dahyya kichar,Dahyya kichar,0048,9,11543,
10001683,Ram singh kichar,Ram singh kichar,0048,9,11543,
10001684,Malli mahroli,Malli mahroli,0048,9,11543,
10001685,Gewaipani,Gewaipani,0048,9,11543,
10001686,magrukhal,Magrukhal,0048,9,11543,
10001687,mathkhani,Mathkhani,0048,9,11543,
10001688,Musmoli,Musmoli,0048,9,11543,
10001689,Munani,Munani,0048,9,11543,
10001690,kali bhanaria,Kali bhanaria,0048,9,11543,
10001691,Rudholi,Rudholi,0048,9,11543,
10001692,hansli,Hansli,0048,9,11543,
10001693,Saraikhet,Saraikhet,0048,9,11543,
10001694,sarson,Sarson,0048,9,11543,
10001695,Simgoan,Simgoan,0048,9,11543,
10001696,Ghaniyal,Ghaniyal,0048,9,11543,
10001697,Rayashu,Rayashu,0013,3,2125,
10001698,Karyak Barsudi,Karyak Barsudi,0013,3,2125,
10001316,Lohna,Lohna,0054,9,0,
10001317,sirtoli,sirtoli,0058,10,13674,
10001318,Eslna,Eslna,0054,9,0,
10001319,Churadi,Churadi,0054,9,0,
10001320,tyarsoon,tyarsoon,0058,10,13674,
10001321,Bhaisodi,Bhaisodi,0054,9,0,
10001322,Bhaisodi,Bhaisodi,0054,9,0,
10001323,gosni,gosni,0058,10,13674,
10001324,Sunoli,sunoli,0054,9,0,
10001325,Hadoli,Hadoli,0054,9,0,
10001326,manartalla,manartalla,0058,10,13674,
10001327,Jhijhad,Jhijhad,0054,9,0,
10001328,silyodighoot,silyodighoot,0058,10,13674,
10001329,Khadau,khadau,0054,9,0,
10001330,jankandey,jankandey,0058,10,13674,
10001488,Mujahidpur,Mujahidpur,0076,13,0,
10001489,Daudbali,Daudbali,0076,13,0,
10001490,Bejwala,Bejwala,0076,13,0,
10001491,Choli,Choli,0076,13,0,
10001492,Chhapur,Chhapur,0076,13,0,
10001493,Tada,Tada,0076,13,0,
10001494,Jhibaredi,Jhibaredi,0076,13,0,
10001495,Danda Patti,Danda Patti,0076,13,0,
10001496,Chhanga Nagla,Chhanga Nagla,0076,13,0,
10001497,Majri,Majri,0076,13,0,
10001498,Kalsi,Kalsi,0076,13,0,
10001499,Khubanpur,Khubanpur,0076,13,0,
10001500,Amarpur,Amarpur,0076,13,0,
10001501,Haljeera,Haljeera,0076,13,0,
10001502,Inayatpur,Inayatpur,0076,13,0,
10001503,Newada,Newada,0076,13,0,
10001504,Ibrahimpur,Ibrahimpur,0076,13,0,
10001505,Gomtipura,Gomtipura,0076,13,0,
10001506,Daudbasi,Daudbasi,0076,13,0,
10001507,Chanchak,Chanchak,0076,13,0,
10001508,Telpura,Telpura,0076,13,0,
10001509,Dera,Dera,0076,13,0,
10001510,Shankrpuri,Shankarpuri,0076,13,0,
10001511,Latifpur,Latifpur,0076,13,0,
10001512,Salhapur,Salhapur,0076,13,0,
10001513,Yadavpuri,Yadavpuri,0076,13,0,
10001514,Sawatwali,Sawatwali,0076,13,0,
10001515,Kundiwali,Kundiwali,0076,13,0,
10001516,Dhanora,Dhanora,0076,13,0,
10001517,Fazilpur,Fazilpur,0076,13,0,
10001518,Fazilpur,Fazilpur,0076,13,0,
10001519,Akbarpur,Akbarpur,0076,13,0,
10001520,Malewala,Malewala,0076,13,0,
10001521,Kasipur,Kasipur,0076,13,0,
10001522,Shyampur,Shyampur,0076,13,0,
10001523,Shafipur,Shafipur,0076,13,0,
10001524,Khanjarpur,Khanjarpur,0076,13,0,
10001525,Jalalpur,Jalalpur,0076,13,0,
10001526,Devpura,Devpura,0076,13,0,
10001527,Karondi,Karondi,0076,13,0,
10001528,Sanghadwala,Sanghadwala,0076,13,0,
10001529,Sanghadwala,Sanghadwala,0076,13,0,
10001530,Tanda,Tanda,0076,13,0,
10001531,Ghodawali,Ghodowali,0076,13,0,
10001532,Panyali,Panyali,0076,13,0,
10001533,Padli Gujjar,Padli Gujjar,0076,13,0,
10001534,Padli Gujjar,Padli Gujjar,0076,13,0,
10001535,Teliwala,Teliwala,0076,13,0,
10001536,Latherdeva Shekh,Latherdeva Shekh,0076,13,0,
10001537,Kaliyar,Kaliyar,0076,13,0,
10001538,Mehmoodpur,Mehmoodpur,0076,13,0,
10001539,Sunehara,Sunehara,0076,13,0,
10001540,Bharatpur,Bharatpur,0076,13,0,
10001541,Naiwala,Naiwala,0078,13,0,
10001542,Dabki Kheda,Dabki Kheda,0078,13,0,
10001543,Pooranpur,Pooranpur,0078,13,0,
10001544,Bagowali,Bagowali,0078,13,0,
10001545,Mohnawala,Mohnawala,0078,13,0,
10001546,Mohammadpur,Mohammadpur,0078,13,0,
10001547,Derio,Derio,0078,13,0,
10001548,Kanewali,Kanewali,0078,13,0,
10001549,Balawali,Balawali,0078,13,0,
10001550,Dummanpuri,Dummanpuri,0078,13,0,
10001551,Dummanpuri,Dummanpuri,0078,13,0,
10001552,Bhuwawali,Bhuwawali,0078,13,0,
10001553,Saheedpur,Saheedpur,0078,13,0,
10001554,Ahiyapur,Ahiyapur,0078,13,0,
10001555,Subhash Garh,Subhash Garh,0078,13,0,
10001556,Thigri,Thigri,0078,13,0,
10001557,Hussainpur,Hussainpur,0078,13,0,
10001558,Dera,Dera,0078,13,0,
10001559,Ranjeetpur,Ranjeetpur,0078,13,0,
10001560,Tanda Jeetpur,Tanda Jeetpur,0078,13,0,
10001561,Bhogpur,Bhogpur,0078,13,0,
10001562,Bady Teep,Bady Teep,0078,13,0,
10001563,Tilakpuri,Tilakpuri,0078,13,0,
10001564,Tanda Bhagmal,Tanda Bhagmal,0078,13,0,
10001565,Tanda Majda,Tanda Majda,0078,13,0,
10001566,Kunda Khurd,Kunda Khurd,0078,13,0,
10001567,Niyatwala,Niyatwala,0078,13,0,
10001568,Saidabad,Saidabad,0078,13,0,
10001569,Ospur Purana,Ospur Purana,0078,13,0,
10001570,Ospur Naya,Ospur Naya,0078,13,0,
10001571,Tanda Mahtoli,Tanda Mahtoli,0078,13,0,
10001572,Mahtoli,Mahtoli,0078,13,0,
10001331,Ganglakotli,ganglakotli,0054,9,0,
10001332,sirmoli,sirmoli,0058,10,13674,
10001333,Kirada,Kirada,0054,9,0,
10001334,seemalkhet (chilniya),seemalkhet (chilniya),0058,10,13674,
10001335,Bhatuli,Bhatuli,0054,9,0,
10001336,Sauda,sauda,0054,9,0,
10001337,Patiya,Patiya,0054,9,0,
10001338,Kotuda,Kotuda,0054,9,0,
10001339,Bhattgaun,bhattgaun,0054,9,0,
10001340,Dadmijar,dadmijar,0054,9,0,
10001341,Narangtoli,narangtoli,0054,9,0,
10001342,Rautelagaun,rautelagaun,0054,9,0,
10001343,Dhanyari,Dhanyari,0054,9,0,
10001344,Kangad,Kangad,0054,9,0,
10001345,Sayari,sayari,0054,9,0,
10001346,Chandrapur,chandrapur,0054,9,0,
10001347,Kafalsyari,Kafalsyari,0054,9,0,
10001348,kotali,kotali,0054,9,0,
10001349,Kafadi,kafadi,0054,9,0,
10001350,Math,Math,0054,9,0,
10001351,Lawesal,lawesal,0054,9,0,
10001352,Channi,channi,0054,9,0,
10001353,harchhina,harchhina,0054,9,0,
10001354,totasiling,totasiling,0054,9,0,
10001355,Dhousani,dhousani,0054,9,0,
10001356,Chinaligad,chinaligad,0054,9,0,
10001357,khaukhet,khaukhet,0054,9,0,
10001358,chasik,chasik,0054,9,0,
10001359,hadbas,hadbas,0054,9,0,
10001360,kaladheka,kaladheka,0054,9,0,
10001361,kukurnaula,kukurnaula,0054,9,0,
10001362,Choya,choya,0054,9,0,
10001363,dyari,dyari,0054,9,0,
10001364,bamukh,bamukh,0054,9,0,
10001365,Barkinda,barkinda,0050,9,0,
10001366,saboli,saboli,0050,9,0,
10001367,Kunhil,kunhil,0050,9,0,
10001368,Kangadi,Kangadi,0050,9,0,
10001369,Gahna timil,Gahna timil,0050,9,0,
10001370,Basedi,Basedi,0050,9,0,
10001371,Chouna,Chauna,0050,9,0,
10001372,Saukati,Saukati,0050,9,0,
10001373,Dang,Dang,0050,9,0,
10001374,Michoda,Michoda,0050,9,0,
10001375,Hatuli,Hatuli,0050,9,0,
10001376,Saktakhal,Saktakhal,0050,9,0,
10001377,Wumandar,wumandar,0050,9,0,
10001378,Bharangkhal,Bharangkhal,0050,9,0,
10001379,Ameta,Ameta,0050,9,0,
10001380,Nandakota,Nandakota,0050,9,0,
10001381,Nagtale,Nagtale,0050,9,0,
10001382,ujrad,ujrad,0050,9,0,
10001383,vinoli,vinoli,0050,9,0,
10001384,Sainmanur,sainmanur,0050,9,0,
10001385,Malihari,Malihari,0050,9,0,
10001386,Majhgaun,Majhgaun,0050,9,0,
10001387,kunidhar,kunidhar,0050,9,0,
10001388,seemaristana,seemaristana,0050,9,0,
10001389,loharbakhali,loharbhakli,0050,9,0,
10001390,Patwaljaspur,Patwaljaspur,0050,9,0,
10001391,Thattarad,thattarad,0050,9,0,
10001392,Shyahi lain,shyahi lain,0050,9,0,
10001393,Panchpeepal,Panchpeepal,0059,10,0,
10001394,Diyali,Diyali,0059,10,0,
10001395,Seri,Seri,0059,10,0,
10001396,Kanakote,Kanakote,0058,10,0,
10001397,Lari,Lari,0058,10,0,
10001398,Khuteli,Khuteli,0058,10,0,
10001399,Sirtoli,Sirtoli,0058,10,0,
10001400,Tyarsoon,Tyarsoon,0058,10,0,
10001401,Gosni,Gosni,0058,10,0,
10001402,Manartalla,Manartalla,0058,10,0,
10001403,Silyodighoot,Silyodighoot,0058,10,0,
10001404,Jankande,Jankande,0058,10,0,
10001405,Sirmoli,Sirmoli,0058,10,0,
10001406,seemalkhet (chilniya),seemalkhet (chilniya),0058,10,0,
10001407,Borabunga,Borabunga,0059,10,14017,54315
10001408,Budchauda,Budchauda,0059,10,13954,54255
10001409,Dheeglagga Nauliya,Dheeglagga Nauliya,0059,10,13971,54272
10001410,Pokhri,Pokhri,0059,10,14038,54336
10001411,Selpedu,Selpedu,0059,10,0,
10001412,Dhorja,Dhorja,0059,10,0,
10001413,Yamuna Pull,Yamuna Pull,0026,5,0,
10001414,Akoda Kala,Akoda Kala,0077,13,0,
10001415,Akoda Khurd,Akoda Khurd,0077,13,0,
10001416,Dandi,Dandi,0077,13,0,
10001417,Ambuwala,Ambuwala,0077,13,0,
10001418,Jhaberi,Jhaberi,0077,13,0,
10001419,Sukrasa,Sukrasa,0077,13,0,
10001420,Purushotam Nagar,Purushotam Nagar,0077,13,0,
10001421,Pathri Station,Pathri Station,0077,13,0,
10001422,Kamla Nagar,Kamla Nagar,0077,13,0,
10001423,Tehri Visthapit Basti,Tehri Visthapit Basti,0077,13,0,
10001424,Anneki Kala,Anneki Kala,0077,13,0,
10001425,Buddahedi,Buddahedi,0077,13,0,
10001426,Mukarpur,Mukarpur,0077,13,0,
10001427,Bihari Nagar,Bihari Nagar,0077,13,0,
10001428,Daluwala Kala,Daluwala Kala,0077,13,0,
10001429,Daluwala Khurd,Daluwala Khurd,0077,13,0,
10001430,Rasoolpur Tongia,Rasolpur Tongia,0077,13,0,
10001184,Koti,Koti,0014,3,0,
10001185,Sen Gue,Sen Gue,0014,3,0,
10001186,Pathi,Pathi,0014,3,0,
10001187,Banda Sari,Banda Sari,0014,3,0,
10001188,Shari,Shari,0014,3,0,
10001189,Nag,Nag,0014,3,0,
10001190,Narshu,Narshu,0014,3,0,
10001191,Kuja,Kuja,0014,3,0,
10001192,Kershile,Kershile,0014,3,0,
10001193,Kershile,Kershile,0014,3,0,
10001194,Jay Kandi,Jay Kandi,0014,3,0,
10001195,Ajay pure,Ajay pure,0014,3,0,
10001196,Kuerjathi,Kuerjathi,0014,3,0,
10001197,Aussha,Aussha,0014,3,0,
10001198,Talegamen,Talegamen,0014,3,0,
10001199,Dunger,Dunger,0014,3,0,
10001200,Bhatwani,Bhatwani,0014,3,0,
10001201,Joola,Joola,0014,3,0,
10001202,Pathu,Pathu,0014,3,0,
10001203,Basthi,Basthi,0014,3,0,
10001204,Bhiri,Bhiri,0014,3,0,
10001205,Auring,Auring,0014,3,0,
10001206,Temeriya wala,Temeriya wala,0014,3,0,
10001207,Dameer,Dameer,0014,3,0,
10001208,Barmwari,Barmwari,0014,3,0,
10001209,Hemola,Hemola,0014,3,0,
10001210,Phagu,Phagu,0014,3,0,
10001211,Poola Kundelya,Poola Kundelya,0014,3,0,
10001212,Tate Laga Phagu,Tate Laga Phagu,0014,3,0,
10001213,Nagegagy,Nagegagy,0014,3,0,
10001214,Tinesholi,Tinesholi,0014,3,0,
10001215,Kandara,Kandara,0014,3,0,
10001216,Rangu,Rangu,0014,3,0,
10001217,Jakhanda,Jakhanda,0014,3,0,
10001218,Gare,Gare,0014,3,0,
10001219,Jalaye Sureshale,Jalaye Sureshale,0014,3,0,
10001220,Doola,Doola,0014,3,0,
10001221,Kanawase,Kanawase,0014,3,0,
10001222,Bhatwani sunare,Bhatwani sunare,0014,3,0,
10001223,Mathgani,Mathgani,0014,3,0,
10001224,Yauarkh,Yauarkh,0014,3,0,
10001225,Bagware,Bagware,0014,3,0,
10001226,Machkandi,Machkandi,0014,3,0,
10001227,Bhadge,Bhadge,0014,3,0,
10001228,Aukhari,Aukhari,0014,3,0,
10001229,Sana Garshari,Sana Garshari,0014,3,0,
10001230,Bale Sundi,Bale Sundi,0014,3,0,
10001231,Tavari Same,Tavari Same,0014,3,0,
10001232,Kontha,Kontha,0014,3,0,
10001233,Kerjahani,Kerjahani,0014,3,0,
10001234,Kora malla,Kora malla,0014,3,0,
10001235,Kora Talla,Kora Talla,0014,3,0,
10001236,Moli,Moli,0014,3,0,
10001237,Malie,Malie,0014,3,0,
10001238,Mandashu,Mandashu,0014,3,0,
10001239,Badave Malla,Badave Malla,0014,3,0,
10001240,Badave Talla,Badave Talla,0014,3,0,
10001241,Badave Bichni,Badave Bichni,0014,3,0,
10001242,Kandi,Kandi,0014,3,0,
10001243,Javeri,Javeri,0014,3,0,
10001244,Shari Gawase,Shari Gawase,0014,3,0,
10001245,Kandai Jaggi,Kandai Jaggi,0014,3,0,
10001246,Banthapla,Banthapla,0014,3,0,
10001247,Aagar,Aagar,0014,3,0,
10001248,Gare,Gare,0014,3,0,
10001249,Paunjoli Barsir,Paunjoli Barsir,0015,3,0,
10001250,Kunyali,Kunyali,0015,3,0,
10001251,Siraien,Siraien,0015,3,0,
10001252,Rahad Khal,Rahad Khal,0015,3,0,
10001253,Kotbangar,Kotbangar,0015,3,0,
10001254,Sun Bangar,Sun Bangar,0015,3,0,
10001255,Dhar Kudi,Dhar Kudi,0015,3,0,
10001256,Dhar Kudi,Dhar Kudi,0015,3,0,
10001257,Jakholi Badma,Jakholi Badma,0015,3,0,
10001258,Ghanat Gaon,Ghanat Gaon,0015,3,0,
10001259,Jakhnoli,Jakhnoli,0015,3,0,
10001260,Margaon,Margaon,0015,3,0,
10001261,Kumdi,Kumdi,0015,3,0,
10001262,Jawari,Jawari,0015,3,0,
10001263,Darmola,Darmola,0015,3,0,
10001264,Tarwadi,Tarwadi,0015,3,0,
10001265,Sweeli,Sweeli,0015,3,0,
10001266,Dungri,Dungri,0015,3,0,
10001267,Papdasu,Papdasu,0015,3,0,
10001268,Malyasu Talla,Malyasu Talla,0015,3,0,
10001269,Sumari,Sumari,0015,3,0,
10001431,Ghissupura,Ghissupura,0077,13,0,
10001432,Ghosipur,Ghosipur,0077,13,0,
10001433,Indira Nagar,Indira Nagar,0077,13,0,
10001434,Lakkad Ghat,Lakkad Ghat,0077,13,0,
10001435,Gujjar Basti,Gujjar Basti,0077,13,0,
10001436,Chidiyapur,Chidiyapur,0077,13,0,
10001437,Ladpur,Ladpur,0077,13,0,
10001438,Jagjeetpur,Jagjeetpur,0077,13,0,
10001439,Gurukul,Gurukul,0077,13,0,
10001440,Khadri,Khadri,0077,13,0,
10001441,Devipur,Devipur,0077,13,0,
10001442,Naya Gaon,Naya Gaon,0077,13,0,
10001443,Dalupuri,Dalupuri,0077,13,0,
10001444,Mohallapuri,Mohallapuri,0077,13,0,
10001055,Barat Gubber,Barat Gubber,0041,7,0,
10001056,Badet  Lagga Tana,Badet  Lagga Tana,0041,7,0,
10001057,Baugad,Baugad,0041,7,0,
10001058,Madigao,Madigao,0041,7,0,
10001059,Golthi Udiyar,Golthi Udiyar,0041,7,0,
10001060,Katugiya,Katugiya,0041,7,0,
10001061,Dauda Duagapur,Dauda Duagapur,0041,7,0,
10001062,Thal Padaw,Thal Padaw,0041,7,0,
10001063,Chaunipatal,Chaunipatal,0041,7,0,
10001064,Gargila,Gargila,0041,7,0,
10001065,Madh,Madh,0041,7,0,
10001066,Mundoli,Mundoli,0041,7,0,
10001067,Rikhadi,Rikhadi,0041,7,0,
10001068,Jamunanagar,Jamunanagar,0041,7,0,
10001069,Devinager,Devinager,0041,7,0,
10001070,Rawangwad,Rawangwad,0012,2,1783,41891
10001071,Bhansodasain,Bhansodasain,0012,2,1775,41883
10001072,Bhslsaon laga kukund,Bhslsaon laga kukund,0012,2,1755,
10001073,Banitaal,Banitaal,0012,2,1755,
10001074,Banola Laga Kansuwa,Banola Laga Kansuwa,0012,2,1738,41847
10001075,Keda,Keda,0012,2,1738,41847
10001076,Panya,Panya,0012,2,1738,41847
10001077,Moonidanduwa,Moonidanduwa,0012,2,1724,41834
10001078,Jogida,Jogida,0012,2,1854,41962
10001079,Basisem,Basisem,0012,2,1854,41962
10001080,Badiyari laga Basisem,Badiyari laga Basisem,0012,2,1854,41962
10001081,Galiyana,Galiyana,0012,2,1711,41821
10001082,Bisona,Bisona,0012,2,1711,41821
10001083,Kunigad Vichali Simliya,Kunigad Vichali Simliya,0012,2,1901,42009
10001084,Kayana,Kayana,0012,2,1901,42009
10001085,Kotha Laga Kunigad,Kotha Laga Kunigad,0012,2,1901,42009
10001086,Subhash Nagar,Subhash Nagar,0077,13,0,
10001087,Sauari,Sauari,0014,3,0,
10001088,Baru Bangare,Baru Bangare,0014,3,0,
10001089,Giwala,Giwala,0014,3,0,
10001090,Talshari,Talshari,0014,3,0,
10001091,Dhare,Dhare,0014,3,0,
10001092,Pillu,Pillu,0014,3,0,
10001093,Tondala,Tondala,0014,3,0,
10001094,Shishi,Shishi,0014,3,0,
10001095,Ghangi,Ghangi,0014,3,0,
10001096,Bajegaru,Bajegaru,0014,3,0,
10001097,Gugali,Gugali,0014,3,0,
10001098,Kala Kot,Kala Kot,0014,3,0,
10001099,Kakola,Kakola,0014,3,0,
10001100,Gabani Gaue,Gabani Gaue,0014,3,0,
10001101,Batale gaue,Batale gaue,0014,3,0,
10001102,Jagot,Jagot,0014,3,0,
10001103,Toleyo,Toleyo,0014,3,0,
10001104,Kamsal,Kamsal,0014,3,0,
10001105,Eaata,Eaata,0014,3,0,
10001106,Manigu,Manigu,0014,3,0,
10001107,Kahali,Kahali,0014,3,0,
10001108,Dalsinghi,Dalsinghi,0014,3,0,
10001270,Baksir Bangar,Baksir Bangar,0015,3,0,
10001271,Dobha Jakhal,Dobha Jakhal,0015,3,0,
10001272,Jakholi Talli,Jakholi Talli,0015,3,0,
10001273,Jakholi Malli,Jakholi Malli,0015,3,0,
10001274,Bansi,Bansi,0015,3,0,
10001275,Satni,Satni,0015,3,0,
10001276,Saurankhal,Saurankhal,0015,3,0,
10001277,Timli,Timli,0015,3,0,
10001278,Dhaunda,Dhaunda,0015,3,0,
10001279,Math Gaon,Math Gaon,0015,3,0,
10001280,Mausad,Mausad,0015,3,0,
10001281,Saunda,Saunda,0015,3,0,
10001282,Bhiyunta,Bhiyunta,0015,3,0,
10001283,Siyari,Siyari,0015,3,0,
10001284,Sera,Sera,0015,3,0,
10001285,Chaunda Siraien,Chaunda Siraien,0015,3,0,
10001286,Kharged,Kharged,0015,3,0,
10001287,Rauthiya,Rauthiya,0015,3,0,
10001288,Rauthiya Kotli,Rauthiya Kotli,0015,3,0,
10001289,Dungra Semaltha,Dungra Semaltha,0015,3,0,
10001290,Gawana,Gawana,0015,3,0,
10001291,Semaltha,Semaltha,0015,3,0,
10001292,Kafna,Kafna,0015,3,0,
10001293,Thapli,Thapli,0015,3,0,
10001294,Ghangarkhal,Ghangarkhal,0015,3,0,
10001295,Durgathal,durgathal,0054,9,0,
10001296,beena,beena,0054,9,0,
10001297,Amkholi,amkholi,0054,9,0,
10001298,takula,takula,0054,9,0,
10001299,Jharkote,jharkote,0054,9,0,
10001300,Julasiling,Jaulasiling,0054,9,0,
10001301,Sarkote,sarkote,0054,9,0,
10001302,Pipalkhola,Pipalkhola,0054,9,0,
10001303,Nagar,Nagar,0054,9,0,
10001304,Annandpur,Annandpur,0054,9,0,
10001305,Kanakote,Kanakote,0058,10,13674,
10001306,Maharkhola,Maharkhola,0054,9,0,
10001307,kunyadi,kunyadi,0054,9,0,
10001308,harkholi,harkholi,0054,9,0,
10001309,kanakote,kanakote,0058,10,13674,
10001310,Danga,danga,0054,9,0,
10001311,Sailani,Sailani,0054,9,0,
10001312,Bhakuna,bhakuna,0054,9,0,
10001313,lari,lari,0058,10,13674,
10001314,Kande,Kande,0054,9,0,
10001315,khuteli,khuteli,0058,10,13674,
